time_us,f_lfm_mhz,f_tan_mhz,f_kaiser_mhz,f_fosm_mhz
-3.060049e+00,-9.179687e-01,-2.795913e-01,-3.713537e-01,-3.611718e-01
-3.027495e+00,-9.082031e-01,-2.765867e-01,-3.674139e-01,-3.573419e-01
-2.994941e+00,-8.984375e-01,-2.735831e-01,-3.634747e-01,-3.535125e-01
-2.962388e+00,-8.886719e-01,-2.705805e-01,-3.595359e-01,-3.496835e-01
-2.929834e+00,-8.789063e-01,-2.675788e-01,-3.555977e-01,-3.458550e-01
-2.897280e+00,-8.691406e-01,-2.645781e-01,-3.516599e-01,-3.420269e-01
-2.864727e+00,-8.593750e-01,-2.615783e-01,-3.477226e-01,-3.381992e-01
-2.832173e+00,-8.496094e-01,-2.585795e-01,-3.437858e-01,-3.343720e-01
-2.799619e+00,-8.398437e-01,-2.555815e-01,-3.398495e-01,-3.305453e-01
-2.767065e+00,-8.300781e-01,-2.525845e-01,-3.359137e-01,-3.267189e-01
-2.734512e+00,-8.203125e-01,-2.495883e-01,-3.319783e-01,-3.228930e-01
-2.701958e+00,-8.105469e-01,-2.465930e-01,-3.280434e-01,-3.190674e-01
-2.669404e+00,-8.007813e-01,-2.435986e-01,-3.241089e-01,-3.152423e-01
-2.636851e+00,-7.910156e-01,-2.406050e-01,-3.201749e-01,-3.114176e-01
-2.604297e+00,-7.812500e-01,-2.376123e-01,-3.162413e-01,-3.075933e-01
-2.571743e+00,-7.714844e-01,-2.346205e-01,-3.123081e-01,-3.037693e-01
-2.539189e+00,-7.617187e-01,-2.316294e-01,-3.083754e-01,-2.999458e-01
-2.506636e+00,-7.519531e-01,-2.286392e-01,-3.044431e-01,-2.961226e-01
-2.474082e+00,-7.421875e-01,-2.256497e-01,-3.005113e-01,-2.922998e-01
-2.441528e+00,-7.324219e-01,-2.226611e-01,-2.965798e-01,-2.884774e-01
-2.408975e+00,-7.226562e-01,-2.196732e-01,-2.926488e-01,-2.846554e-01
-2.376421e+00,-7.128906e-01,-2.166861e-01,-2.887181e-01,-2.808337e-01
-2.343867e+00,-7.031250e-01,-2.136998e-01,-2.847879e-01,-2.770124e-01
-2.311313e+00,-6.933594e-01,-2.107142e-01,-2.808580e-01,-2.731914e-01
-2.278760e+00,-6.835938e-01,-2.077294e-01,-2.769286e-01,-2.693708e-01
-2.246206e+00,-6.738281e-01,-2.047452e-01,-2.729995e-01,-2.655505e-01
-2.213652e+00,-6.640625e-01,-2.017618e-01,-2.690708e-01,-2.617305e-01
-2.181099e+00,-6.542969e-01,-1.987792e-01,-2.651424e-01,-2.579109e-01
-2.148545e+00,-6.445312e-01,-1.957972e-01,-2.612144e-01,-2.540916e-01
-2.115991e+00,-6.347656e-01,-1.928158e-01,-2.572868e-01,-2.502727e-01
-2.083438e+00,-6.250000e-01,-1.898352e-01,-2.533596e-01,-2.464540e-01
-2.050884e+00,-6.152344e-01,-1.868552e-01,-2.494326e-01,-2.426357e-01
-2.018330e+00,-6.054688e-01,-1.838759e-01,-2.455061e-01,-2.388176e-01
-1.985776e+00,-5.957031e-01,-1.808973e-01,-2.415798e-01,-2.349999e-01
-1.953223e+00,-5.859375e-01,-1.779192e-01,-2.376539e-01,-2.311825e-01
-1.920669e+00,-5.761719e-01,-1.749418e-01,-2.337283e-01,-2.273653e-01
-1.888115e+00,-5.664062e-01,-1.719650e-01,-2.298031e-01,-2.235485e-01
-1.855562e+00,-5.566406e-01,-1.689888e-01,-2.258781e-01,-2.197319e-01
-1.823008e+00,-5.468750e-01,-1.660132e-01,-2.219535e-01,-2.159156e-01
-1.790454e+00,-5.371094e-01,-1.630381e-01,-2.180292e-01,-2.120996e-01
-1.757900e+00,-5.273437e-01,-1.600637e-01,-2.141051e-01,-2.082839e-01
-1.725347e+00,-5.175781e-01,-1.570898e-01,-2.101814e-01,-2.044684e-01
-1.692793e+00,-5.078125e-01,-1.541164e-01,-2.062579e-01,-2.006531e-01
-1.660239e+00,-4.980469e-01,-1.511436e-01,-2.023348e-01,-1.968382e-01
-1.627686e+00,-4.882813e-01,-1.481713e-01,-1.984119e-01,-1.930234e-01
-1.595132e+00,-4.785156e-01,-1.451996e-01,-1.944892e-01,-1.892090e-01
-1.562578e+00,-4.687500e-01,-1.422283e-01,-1.905669e-01,-1.853947e-01
-1.530024e+00,-4.589844e-01,-1.392575e-01,-1.866448e-01,-1.815807e-01
-1.497471e+00,-4.492187e-01,-1.362872e-01,-1.827229e-01,-1.777669e-01
-1.464917e+00,-4.394531e-01,-1.333174e-01,-1.788013e-01,-1.739534e-01
-1.432363e+00,-4.296875e-01,-1.303481e-01,-1.748800e-01,-1.701400e-01
-1.399810e+00,-4.199219e-01,-1.273792e-01,-1.709589e-01,-1.663269e-01
-1.367256e+00,-4.101563e-01,-1.244108e-01,-1.670380e-01,-1.625140e-01
-1.334702e+00,-4.003906e-01,-1.214427e-01,-1.631173e-01,-1.587012e-01
-1.302148e+00,-3.906250e-01,-1.184752e-01,-1.591969e-01,-1.548887e-01
-1.269595e+00,-3.808594e-01,-1.155080e-01,-1.552767e-01,-1.510764e-01
-1.237041e+00,-3.710938e-01,-1.125412e-01,-1.513567e-01,-1.472643e-01
-1.204487e+00,-3.613281e-01,-1.095748e-01,-1.474369e-01,-1.434523e-01
-1.171934e+00,-3.515625e-01,-1.066088e-01,-1.435173e-01,-1.396406e-01
-1.139380e+00,-3.417969e-01,-1.036432e-01,-1.395979e-01,-1.358290e-01
-1.106826e+00,-3.320312e-01,-1.006780e-01,-1.356786e-01,-1.320175e-01
-1.074272e+00,-3.222656e-01,-9.771305e-02,-1.317596e-01,-1.282063e-01
-1.041719e+00,-3.125000e-01,-9.474847e-02,-1.278407e-01,-1.243952e-01
-1.009165e+00,-3.027344e-01,-9.178423e-02,-1.239221e-01,-1.205842e-01
-9.766113e-01,-2.929688e-01,-8.882031e-02,-1.200036e-01,-1.167734e-01
-9.440576e-01,-2.832031e-01,-8.585669e-02,-1.160852e-01,-1.129628e-01
-9.115039e-01,-2.734375e-01,-8.289338e-02,-1.121670e-01,-1.091523e-01
-8.789502e-01,-2.636719e-01,-7.993035e-02,-1.082490e-01,-1.053419e-01
-8.463965e-01,-2.539062e-01,-7.696760e-02,-1.043311e-01,-1.015317e-01
-8.138428e-01,-2.441406e-01,-7.400512e-02,-1.004133e-01,-9.772156e-02
-7.812891e-01,-2.343750e-01,-7.104290e-02,-9.649568e-02,-9.391157e-02
-7.487354e-01,-2.246094e-01,-6.808093e-02,-9.257819e-02,-9.010169e-02
-7.161816e-01,-2.148437e-01,-6.511919e-02,-8.866082e-02,-8.629193e-02
-6.836279e-01,-2.050781e-01,-6.215767e-02,-8.474357e-02,-8.248227e-02
-6.510742e-01,-1.953125e-01,-5.919638e-02,-8.082644e-02,-7.867271e-02
-6.185205e-01,-1.855469e-01,-5.623529e-02,-7.690941e-02,-7.486325e-02
-5.859668e-01,-1.757813e-01,-5.327439e-02,-7.299248e-02,-7.105388e-02
-5.534131e-01,-1.660156e-01,-5.031369e-02,-6.907565e-02,-6.724460e-02
-5.208594e-01,-1.562500e-01,-4.735315e-02,-6.515892e-02,-6.343540e-02
-4.883057e-01,-1.464844e-01,-4.439278e-02,-6.124227e-02,-5.962628e-02
-4.557520e-01,-1.367187e-01,-4.143257e-02,-5.732570e-02,-5.581723e-02
-4.231982e-01,-1.269531e-01,-3.847250e-02,-5.340920e-02,-5.200825e-02
-3.906445e-01,-1.171875e-01,-3.551256e-02,-4.949278e-02,-4.819933e-02
-3.580908e-01,-1.074219e-01,-3.255275e-02,-4.557642e-02,-4.439047e-02
-3.255371e-01,-9.765625e-02,-2.959304e-02,-4.166012e-02,-4.058166e-02
-2.929834e-01,-8.789063e-02,-2.663345e-02,-3.774387e-02,-3.677291e-02
-2.604297e-01,-7.812500e-02,-2.367394e-02,-3.382768e-02,-3.296419e-02
-2.278760e-01,-6.835938e-02,-2.071452e-02,-2.991152e-02,-2.915551e-02
-1.953223e-01,-5.859375e-02,-1.775517e-02,-2.599541e-02,-2.534687e-02
-1.627686e-01,-4.882812e-02,-1.479588e-02,-2.207932e-02,-2.153826e-02
-1.302148e-01,-3.906250e-02,-1.183664e-02,-1.816326e-02,-1.772967e-02
-9.766113e-02,-2.929688e-02,-8.877445e-03,-1.424723e-02,-1.392110e-02
-6.510742e-02,-1.953125e-02,-5.918280e-03,-1.033121e-02,-1.011255e-02
-3.255371e-02,-9.765625e-03,-2.959135e-03,-6.415202e-03,-6.304000e-03
0.000000e+00,0.000000e+00,0.000000e+00,-2.499199e-03,-2.495460e-03
3.255371e-02,9.765625e-03,2.959135e-03,1.416804e-03,1.313081e-03
6.510742e-02,1.953125e-02,5.918280e-03,5.332812e-03,5.121627e-03
9.766113e-02,2.929688e-02,8.877445e-03,9.248831e-03,8.930182e-03
1.302148e-01,3.906250e-02,1.183664e-02,1.316487e-02,1.273875e-02
1.627686e-01,4.882812e-02,1.479588e-02,1.708092e-02,1.654734e-02
1.953223e-01,5.859375e-02,1.775517e-02,2.099701e-02,2.035595e-02
2.278760e-01,6.835938e-02,2.071452e-02,2.491312e-02,2.416460e-02
2.604297e-01,7.812500e-02,2.367394e-02,2.882928e-02,2.797327e-02
2.929834e-01,8.789063e-02,2.663345e-02,3.274548e-02,3.178199e-02
3.255371e-01,9.765625e-02,2.959304e-02,3.666172e-02,3.559075e-02
3.580908e-01,1.074219e-01,3.255275e-02,4.057802e-02,3.939955e-02
3.906445e-01,1.171875e-01,3.551256e-02,4.449438e-02,4.320841e-02
4.231982e-01,1.269531e-01,3.847250e-02,4.841080e-02,4.701733e-02
4.557520e-01,1.367187e-01,4.143257e-02,5.232730e-02,5.082631e-02
4.883057e-01,1.464844e-01,4.439278e-02,5.624387e-02,5.463536e-02
5.208594e-01,1.562500e-01,4.735315e-02,6.016052e-02,5.844448e-02
5.534131e-01,1.660156e-01,5.031369e-02,6.407726e-02,6.225368e-02
5.859668e-01,1.757813e-01,5.327439e-02,6.799408e-02,6.606296e-02
6.185205e-01,1.855469e-01,5.623529e-02,7.191101e-02,6.987233e-02
6.510742e-01,1.953125e-01,5.919638e-02,7.582804e-02,7.368179e-02
6.836279e-01,2.050781e-01,6.215767e-02,7.974518e-02,7.749135e-02
7.161816e-01,2.148437e-01,6.511919e-02,8.366243e-02,8.130101e-02
7.487354e-01,2.246094e-01,6.808093e-02,8.757979e-02,8.511078e-02
7.812891e-01,2.343750e-01,7.104290e-02,9.149729e-02,8.892066e-02
8.138428e-01,2.441406e-01,7.400512e-02,9.541491e-02,9.273065e-02
8.463965e-01,2.539062e-01,7.696760e-02,9.933267e-02,9.654076e-02
8.789502e-01,2.636719e-01,7.993035e-02,1.032506e-01,1.003510e-01
9.115039e-01,2.734375e-01,8.289338e-02,1.071686e-01,1.041614e-01
9.440576e-01,2.832031e-01,8.585669e-02,1.110868e-01,1.079719e-01
9.766113e-01,2.929688e-01,8.882031e-02,1.150052e-01,1.117825e-01
1.009165e+00,3.027344e-01,9.178423e-02,1.189237e-01,1.155933e-01
1.041719e+00,3.125000e-01,9.474847e-02,1.228424e-01,1.194043e-01
1.074272e+00,3.222656e-01,9.771305e-02,1.267612e-01,1.232154e-01
1.106826e+00,3.320312e-01,1.006780e-01,1.306802e-01,1.270266e-01
1.139380e+00,3.417969e-01,1.036432e-01,1.345995e-01,1.308381e-01
1.171934e+00,3.515625e-01,1.066088e-01,1.385189e-01,1.346497e-01
1.204487e+00,3.613281e-01,1.095748e-01,1.424385e-01,1.384614e-01
1.237041e+00,3.710938e-01,1.125412e-01,1.463583e-01,1.422734e-01
1.269595e+00,3.808594e-01,1.155080e-01,1.502783e-01,1.460855e-01
1.302148e+00,3.906250e-01,1.184752e-01,1.541985e-01,1.498978e-01
1.334702e+00,4.003906e-01,1.214427e-01,1.581189e-01,1.537103e-01
1.367256e+00,4.101563e-01,1.244108e-01,1.620396e-01,1.575231e-01
1.399810e+00,4.199219e-01,1.273792e-01,1.659605e-01,1.613360e-01
1.432363e+00,4.296875e-01,1.303481e-01,1.698816e-01,1.651491e-01
1.464917e+00,4.394531e-01,1.333174e-01,1.738029e-01,1.689624e-01
1.497471e+00,4.492187e-01,1.362872e-01,1.777245e-01,1.727760e-01
1.530024e+00,4.589844e-01,1.392575e-01,1.816464e-01,1.765898e-01
1.562578e+00,4.687500e-01,1.422283e-01,1.855685e-01,1.804038e-01
1.595132e+00,4.785156e-01,1.451996e-01,1.894908e-01,1.842181e-01
1.627686e+00,4.882813e-01,1.481713e-01,1.934135e-01,1.880325e-01
1.660239e+00,4.980469e-01,1.511436e-01,1.973364e-01,1.918473e-01
1.692793e+00,5.078125e-01,1.541164e-01,2.012595e-01,1.956622e-01
1.725347e+00,5.175781e-01,1.570898e-01,2.051830e-01,1.994775e-01
1.757900e+00,5.273437e-01,1.600637e-01,2.091067e-01,2.032930e-01
1.790454e+00,5.371094e-01,1.630381e-01,2.130308e-01,2.071087e-01
1.823008e+00,5.468750e-01,1.660132e-01,2.169551e-01,2.109247e-01
1.855562e+00,5.566406e-01,1.689888e-01,2.208797e-01,2.147410e-01
1.888115e+00,5.664062e-01,1.719650e-01,2.248047e-01,2.185576e-01
1.920669e+00,5.761719e-01,1.749418e-01,2.287299e-01,2.223744e-01
1.953223e+00,5.859375e-01,1.779192e-01,2.326555e-01,2.261916e-01
1.985776e+00,5.957031e-01,1.808973e-01,2.365814e-01,2.300090e-01
2.018330e+00,6.054688e-01,1.838759e-01,2.405077e-01,2.338267e-01
2.050884e+00,6.152344e-01,1.868552e-01,2.444343e-01,2.376448e-01
2.083438e+00,6.250000e-01,1.898352e-01,2.483612e-01,2.414631e-01
2.115991e+00,6.347656e-01,1.928158e-01,2.522884e-01,2.452818e-01
2.148545e+00,6.445312e-01,1.957972e-01,2.562161e-01,2.491007e-01
2.181099e+00,6.542969e-01,1.987792e-01,2.601440e-01,2.529200e-01
2.213652e+00,6.640625e-01,2.017618e-01,2.640724e-01,2.567396e-01
2.246206e+00,6.738281e-01,2.047452e-01,2.680011e-01,2.605596e-01
2.278760e+00,6.835938e-01,2.077294e-01,2.719302e-01,2.643799e-01
2.311313e+00,6.933594e-01,2.107142e-01,2.758596e-01,2.682005e-01
2.343867e+00,7.031250e-01,2.136998e-01,2.797895e-01,2.720215e-01
2.376421e+00,7.128906e-01,2.166861e-01,2.837197e-01,2.758428e-01
2.408975e+00,7.226562e-01,2.196732e-01,2.876504e-01,2.796645e-01
2.441528e+00,7.324219e-01,2.226611e-01,2.915814e-01,2.834865e-01
2.474082e+00,7.421875e-01,2.256497e-01,2.955129e-01,2.873090e-01
2.506636e+00,7.519531e-01,2.286392e-01,2.994448e-01,2.911317e-01
2.539189e+00,7.617187e-01,2.316294e-01,3.033770e-01,2.949549e-01
2.571743e+00,7.714844e-01,2.346205e-01,3.073098e-01,2.987784e-01
2.604297e+00,7.812500e-01,2.376123e-01,3.112429e-01,3.026024e-01
2.636851e+00,7.910156e-01,2.406050e-01,3.151765e-01,3.064267e-01
2.669404e+00,8.007813e-01,2.435986e-01,3.191105e-01,3.102514e-01
2.701958e+00,8.105469e-01,2.465930e-01,3.230450e-01,3.140766e-01
2.734512e+00,8.203125e-01,2.495883e-01,3.269799e-01,3.179021e-01
2.767065e+00,8.300781e-01,2.525845e-01,3.309153e-01,3.217280e-01
2.799619e+00,8.398437e-01,2.555815e-01,3.348511e-01,3.255544e-01
2.832173e+00,8.496094e-01,2.585795e-01,3.387874e-01,3.293812e-01
2.864727e+00,8.593750e-01,2.615783e-01,3.427242e-01,3.332084e-01
2.897280e+00,8.691406e-01,2.645781e-01,3.466615e-01,3.370360e-01
2.929834e+00,8.789063e-01,2.675788e-01,3.505993e-01,3.408641e-01
2.962388e+00,8.886719e-01,2.705805e-01,3.545375e-01,3.446926e-01
2.994941e+00,8.984375e-01,2.735831e-01,3.584763e-01,3.485216e-01
3.027495e+00,9.082031e-01,2.765867e-01,3.624155e-01,3.523510e-01
3.060049e+00,9.179688e-01,2.795913e-01,3.663553e-01,3.561809e-01
3.092603e+00,9.277344e-01,2.825968e-01,3.702956e-01,3.600112e-01
3.125156e+00,9.375000e-01,2.856033e-01,3.742364e-01,3.638421e-01
3.157710e+00,9.472656e-01,2.886109e-01,3.781777e-01,3.676733e-01
3.190264e+00,9.570312e-01,2.916195e-01,3.821195e-01,3.715051e-01
3.222817e+00,9.667969e-01,2.946291e-01,3.860619e-01,3.753374e-01
3.255371e+00,9.765625e-01,2.976397e-01,3.900049e-01,3.791701e-01
3.287925e+00,9.863281e-01,3.006514e-01,3.939484e-01,3.830033e-01
3.320479e+00,9.960938e-01,3.036642e-01,3.978924e-01,3.868370e-01
3.353032e+00,1.005859e+00,3.066780e-01,4.018370e-01,3.906713e-01
3.385586e+00,1.015625e+00,3.096929e-01,4.057822e-01,3.945060e-01
3.418140e+00,1.025391e+00,3.127089e-01,4.097279e-01,3.983413e-01
3.450693e+00,1.035156e+00,3.157260e-01,4.136742e-01,4.021770e-01
3.483247e+00,1.044922e+00,3.187443e-01,4.176211e-01,4.060133e-01
3.515801e+00,1.054688e+00,3.217637e-01,4.215686e-01,4.098502e-01
3.548354e+00,1.064453e+00,3.247842e-01,4.255167e-01,4.136875e-01
3.580908e+00,1.074219e+00,3.278059e-01,4.294654e-01,4.175254e-01
3.613462e+00,1.083984e+00,3.308287e-01,4.334146e-01,4.213639e-01
3.646016e+00,1.093750e+00,3.338527e-01,4.373645e-01,4.252029e-01
3.678569e+00,1.103516e+00,3.368779e-01,4.413151e-01,4.290424e-01
3.711123e+00,1.113281e+00,3.399043e-01,4.452662e-01,4.328826e-01
3.743677e+00,1.123047e+00,3.429319e-01,4.492180e-01,4.367232e-01
3.776230e+00,1.132812e+00,3.459607e-01,4.531704e-01,4.405645e-01
3.808784e+00,1.142578e+00,3.489907e-01,4.571234e-01,4.444063e-01
3.841338e+00,1.152344e+00,3.520220e-01,4.610771e-01,4.482487e-01
3.873892e+00,1.162109e+00,3.550546e-01,4.650314e-01,4.520917e-01
3.906445e+00,1.171875e+00,3.580884e-01,4.689864e-01,4.559353e-01
3.938999e+00,1.181641e+00,3.611235e-01,4.729421e-01,4.597795e-01
3.971553e+00,1.191406e+00,3.641599e-01,4.768984e-01,4.636243e-01
4.004106e+00,1.201172e+00,3.671975e-01,4.808554e-01,4.674697e-01
4.036660e+00,1.210937e+00,3.702365e-01,4.848131e-01,4.713157e-01
4.069214e+00,1.220703e+00,3.732768e-01,4.887715e-01,4.751623e-01
4.101768e+00,1.230469e+00,3.763185e-01,4.927305e-01,4.790096e-01
4.134321e+00,1.240234e+00,3.793615e-01,4.966903e-01,4.828575e-01
4.166875e+00,1.250000e+00,3.824058e-01,5.006508e-01,4.867060e-01
4.199429e+00,1.259766e+00,3.854515e-01,5.046120e-01,4.905551e-01
4.231982e+00,1.269531e+00,3.884986e-01,5.085739e-01,4.944049e-01
4.264536e+00,1.279297e+00,3.915471e-01,5.125365e-01,4.982554e-01
4.297090e+00,1.289062e+00,3.945970e-01,5.164998e-01,5.021065e-01
4.329644e+00,1.298828e+00,3.976483e-01,5.204639e-01,5.059583e-01
4.362197e+00,1.308594e+00,4.007010e-01,5.244287e-01,5.098107e-01
4.394751e+00,1.318359e+00,4.037551e-01,5.283943e-01,5.136638e-01
4.427305e+00,1.328125e+00,4.068108e-01,5.323606e-01,5.175176e-01
4.459858e+00,1.337891e+00,4.098678e-01,5.363276e-01,5.213720e-01
4.492412e+00,1.347656e+00,4.129264e-01,5.402955e-01,5.252272e-01
4.524966e+00,1.357422e+00,4.159864e-01,5.442641e-01,5.290830e-01
4.557520e+00,1.367188e+00,4.190479e-01,5.482335e-01,5.329396e-01
4.590073e+00,1.376953e+00,4.221109e-01,5.522036e-01,5.367968e-01
4.622627e+00,1.386719e+00,4.251755e-01,5.561746e-01,5.406548e-01
4.655181e+00,1.396484e+00,4.282416e-01,5.601463e-01,5.445135e-01
4.687734e+00,1.406250e+00,4.313092e-01,5.641188e-01,5.483729e-01
4.720288e+00,1.416016e+00,4.343784e-01,5.680922e-01,5.522330e-01
4.752842e+00,1.425781e+00,4.374491e-01,5.720663e-01,5.560938e-01
4.785396e+00,1.435547e+00,4.405214e-01,5.760413e-01,5.599554e-01
4.817949e+00,1.445312e+00,4.435954e-01,5.800171e-01,5.638178e-01
4.850503e+00,1.455078e+00,4.466709e-01,5.839937e-01,5.676808e-01
4.883057e+00,1.464844e+00,4.497480e-01,5.879712e-01,5.715447e-01
4.915610e+00,1.474609e+00,4.528268e-01,5.919495e-01,5.754093e-01
4.948164e+00,1.484375e+00,4.559071e-01,5.959286e-01,5.792746e-01
4.980718e+00,1.494141e+00,4.589892e-01,5.999086e-01,5.831407e-01
5.013271e+00,1.503906e+00,4.620729e-01,6.038895e-01,5.870076e-01
5.045825e+00,1.513672e+00,4.651583e-01,6.078712e-01,5.908753e-01
5.078379e+00,1.523437e+00,4.682453e-01,6.118538e-01,5.947438e-01
5.110933e+00,1.533203e+00,4.713341e-01,6.158372e-01,5.986130e-01
5.143486e+00,1.542969e+00,4.744246e-01,6.198216e-01,6.024831e-01
5.176040e+00,1.552734e+00,4.775168e-01,6.238068e-01,6.063540e-01
5.208594e+00,1.562500e+00,4.806107e-01,6.277930e-01,6.102256e-01
5.241147e+00,1.572266e+00,4.837064e-01,6.317800e-01,6.140981e-01
5.273701e+00,1.582031e+00,4.868038e-01,6.357680e-01,6.179714e-01
5.306255e+00,1.591797e+00,4.899030e-01,6.397568e-01,6.218455e-01
5.338809e+00,1.601562e+00,4.930040e-01,6.437466e-01,6.257205e-01
5.371362e+00,1.611328e+00,4.961068e-01,6.477373e-01,6.295963e-01
5.403916e+00,1.621094e+00,4.992114e-01,6.517290e-01,6.334729e-01
5.436470e+00,1.630859e+00,5.023179e-01,6.557215e-01,6.373504e-01
5.469023e+00,1.640625e+00,5.054261e-01,6.597151e-01,6.412288e-01
5.501577e+00,1.650391e+00,5.085362e-01,6.637095e-01,6.451079e-01
5.534131e+00,1.660156e+00,5.116482e-01,6.677050e-01,6.489880e-01
5.566685e+00,1.669922e+00,5.147620e-01,6.717014e-01,6.528689e-01
5.599238e+00,1.679688e+00,5.178777e-01,6.756987e-01,6.567508e-01
5.631792e+00,1.689453e+00,5.209953e-01,6.796971e-01,6.606335e-01
5.664346e+00,1.699219e+00,5.241149e-01,6.836964e-01,6.645170e-01
5.696899e+00,1.708984e+00,5.272363e-01,6.876967e-01,6.684015e-01
5.729453e+00,1.718750e+00,5.303597e-01,6.916980e-01,6.722869e-01
5.762007e+00,1.728516e+00,5.334850e-01,6.957003e-01,6.761732e-01
5.794561e+00,1.738281e+00,5.366123e-01,6.997036e-01,6.800603e-01
5.827114e+00,1.748047e+00,5.397415e-01,7.037080e-01,6.839485e-01
5.859668e+00,1.757813e+00,5.428728e-01,7.077133e-01,6.878375e-01
5.892222e+00,1.767578e+00,5.460060e-01,7.117197e-01,6.917274e-01
5.924775e+00,1.777344e+00,5.491412e-01,7.157271e-01,6.956183e-01
5.957329e+00,1.787109e+00,5.522785e-01,7.197356e-01,6.995102e-01
5.989883e+00,1.796875e+00,5.554178e-01,7.237451e-01,7.034029e-01
6.022437e+00,1.806641e+00,5.585592e-01,7.277556e-01,7.072967e-01
6.054990e+00,1.816406e+00,5.617026e-01,7.317672e-01,7.111914e-01
6.087544e+00,1.826172e+00,5.648481e-01,7.357799e-01,7.150870e-01
6.120098e+00,1.835937e+00,5.679956e-01,7.397936e-01,7.189836e-01
6.152651e+00,1.845703e+00,5.711453e-01,7.438084e-01,7.228812e-01
6.185205e+00,1.855469e+00,5.742971e-01,7.478243e-01,7.267798e-01
6.217759e+00,1.865234e+00,5.774510e-01,7.518413e-01,7.306794e-01
6.250313e+00,1.875000e+00,5.806071e-01,7.558594e-01,7.345799e-01
6.282866e+00,1.884766e+00,5.837653e-01,7.598786e-01,7.384815e-01
6.315420e+00,1.894531e+00,5.869257e-01,7.638989e-01,7.423840e-01
6.347974e+00,1.904297e+00,5.900883e-01,7.679203e-01,7.462876e-01
6.380527e+00,1.914062e+00,5.932530e-01,7.719429e-01,7.501922e-01
6.413081e+00,1.923828e+00,5.964200e-01,7.759665e-01,7.540978e-01
6.445635e+00,1.933594e+00,5.995891e-01,7.799914e-01,7.580045e-01
6.478188e+00,1.943359e+00,6.027606e-01,7.840173e-01,7.619121e-01
6.510742e+00,1.953125e+00,6.059342e-01,7.880444e-01,7.658209e-01
6.543296e+00,1.962891e+00,6.091101e-01,7.920727e-01,7.697306e-01
6.575850e+00,1.972656e+00,6.122883e-01,7.961021e-01,7.736414e-01
6.608403e+00,1.982422e+00,6.154688e-01,8.001327e-01,7.775533e-01
6.640957e+00,1.992188e+00,6.186516e-01,8.041644e-01,7.814663e-01
6.673511e+00,2.001953e+00,6.218367e-01,8.081974e-01,7.853803e-01
6.706064e+00,2.011719e+00,6.250241e-01,8.122315e-01,7.892954e-01
6.738618e+00,2.021484e+00,6.282138e-01,8.162668e-01,7.932115e-01
6.771172e+00,2.031250e+00,6.314060e-01,8.203034e-01,7.971288e-01
6.803726e+00,2.041016e+00,6.346004e-01,8.243411e-01,8.010472e-01
6.836279e+00,2.050781e+00,6.377973e-01,8.283801e-01,8.049666e-01
6.868833e+00,2.060547e+00,6.409966e-01,8.324202e-01,8.088872e-01
6.901387e+00,2.070313e+00,6.441982e-01,8.364616e-01,8.128089e-01
6.933940e+00,2.080078e+00,6.474023e-01,8.405043e-01,8.167317e-01
6.966494e+00,2.089844e+00,6.506089e-01,8.445482e-01,8.206557e-01
6.999048e+00,2.099609e+00,6.538179e-01,8.485933e-01,8.245807e-01
7.031602e+00,2.109375e+00,6.570293e-01,8.526397e-01,8.285069e-01
7.064155e+00,2.119141e+00,6.602432e-01,8.566873e-01,8.324343e-01
7.096709e+00,2.128906e+00,6.634597e-01,8.607363e-01,8.363628e-01
7.129263e+00,2.138672e+00,6.666786e-01,8.647865e-01,8.402925e-01
7.161816e+00,2.148437e+00,6.699001e-01,8.688379e-01,8.442233e-01
7.194370e+00,2.158203e+00,6.731240e-01,8.728907e-01,8.481553e-01
7.226924e+00,2.167969e+00,6.763506e-01,8.769448e-01,8.520885e-01
7.259478e+00,2.177734e+00,6.795797e-01,8.810001e-01,8.560229e-01
7.292031e+00,2.187500e+00,6.828114e-01,8.850568e-01,8.599584e-01
7.324585e+00,2.197266e+00,6.860456e-01,8.891148e-01,8.638952e-01
7.357139e+00,2.207031e+00,6.892825e-01,8.931742e-01,8.678331e-01
7.389692e+00,2.216797e+00,6.925220e-01,8.972348e-01,8.717723e-01
7.422246e+00,2.226562e+00,6.957642e-01,9.012968e-01,8.757127e-01
7.454800e+00,2.236328e+00,6.990090e-01,9.053601e-01,8.796543e-01
7.487354e+00,2.246094e+00,7.022564e-01,9.094248e-01,8.835971e-01
7.519907e+00,2.255859e+00,7.055066e-01,9.134909e-01,8.875412e-01
7.552461e+00,2.265625e+00,7.087594e-01,9.175583e-01,8.914865e-01
7.585015e+00,2.275391e+00,7.120150e-01,9.216271e-01,8.954331e-01
7.617568e+00,2.285156e+00,7.152732e-01,9.256973e-01,8.993809e-01
7.650122e+00,2.294922e+00,7.185342e-01,9.297688e-01,9.033300e-01
7.682676e+00,2.304688e+00,7.217980e-01,9.338418e-01,9.072803e-01
7.715229e+00,2.314453e+00,7.250645e-01,9.379162e-01,9.112319e-01
7.747783e+00,2.324219e+00,7.283338e-01,9.419919e-01,9.151848e-01
7.780337e+00,2.333984e+00,7.316059e-01,9.460691e-01,9.191390e-01
7.812891e+00,2.343750e+00,7.348809e-01,9.501477e-01,9.230945e-01
7.845444e+00,2.353516e+00,7.381586e-01,9.542278e-01,9.270513e-01
7.877998e+00,2.363281e+00,7.414392e-01,9.583092e-01,9.310094e-01
